,src_ip,src_port,dst_ip,dst_port,protocol,bidirectional_packets,bidirectional_bytes,application_name
16098,0.0.144.101,0,103.20.231.213,0,107,1,1242,Unknown
16099,0.0.144.101,0,100.163.231.210,0,107,1,1204,Unknown
16100,0.0.144.101,0,94.86.231.198,0,8,1,1208,Unknown
16101,0.0.144.101,0,99.81.231.208,0,8,1,1193,Unknown
16102,0.0.144.101,0,103.213.231.215,0,107,1,1239,Unknown
16103,0.0.144.120,0,152.249.83.236,0,8,1,109,Unknown
16104,0.0.144.101,0,96.42.231.201,0,8,1,1209,Unknown
16105,0.0.144.101,0,103.27.231.213,0,107,1,1242,Unknown
16106,0.0.144.229,0,100.166.231.210,0,107,1,1205,Unknown
16107,0.0.144.120,0,152.14.83.233,0,8,1,125,Unknown
16108,0.0.144.101,0,103.34.231.213,0,107,1,1242,Unknown
16109,0.0.144.120,0,153.253.83.240,0,107,1,114,Unknown
16110,0.0.144.101,0,99.88.231.208,0,8,1,1193,Unknown
16111,0.0.144.101,0,94.93.231.198,0,8,1,1208,Unknown
16112,0.0.144.101,0,101.198.231.212,0,107,1,1233,Unknown
16113,0.0.144.120,0,153.72.83.238,0,107,1,117,Unknown
16114,0.0.144.101,0,96.49.231.201,0,8,1,1226,Unknown
16115,0.0.144.101,0,101.205.231.212,0,107,1,76,Unknown
16116,0.0.144.101,0,100.170.231.210,0,107,1,1190,Unknown
16117,0.0.144.101,0,99.95.231.208,0,8,1,1194,Unknown
16118,0.0.144.101,0,94.100.231.198,0,8,1,1208,Unknown
16119,0.0.144.101,0,100.177.231.210,0,107,1,1191,Unknown
16120,0.0.144.101,0,103.41.231.213,0,107,1,1242,Unknown
16121,0.0.144.101,0,96.56.231.201,0,8,1,1226,Unknown
16122,0.0.144.101,0,101.212.231.212,0,107,1,1227,Unknown
16123,0.0.144.101,0,99.102.231.208,0,8,1,1201,Unknown
16124,0.0.144.101,0,96.63.231.201,0,8,1,1227,Unknown
16125,0.0.144.120,0,151.152.83.231,0,8,1,119,Unknown
16126,0.0.144.101,0,100.184.231.210,0,107,1,1191,Unknown
16127,0.0.144.96,0,60.210.0.0,0,8,1,288,Unknown
16128,0.0.144.120,0,153.210.83.240,0,107,1,136,Unknown
16129,0.0.144.101,0,101.219.231.212,0,107,1,1227,Unknown
16130,0.0.144.120,0,152.254.83.237,0,8,1,131,Unknown
16131,0.0.144.101,0,103.48.231.213,0,107,1,1206,Unknown
16132,0.0.144.120,0,153.146.83.239,0,107,1,118,Unknown
16133,0.0.144.229,0,100.187.231.210,0,107,1,1191,Unknown
16134,0.0.144.96,0,60.217.0.0,0,8,1,288,Unknown
16135,0.0.144.101,0,101.226.231.212,0,107,1,76,Unknown
16136,0.0.144.101,0,94.107.231.198,0,8,1,76,Unknown
16137,0.0.144.101,0,99.109.231.208,0,8,1,1201,Unknown
16138,0.0.144.101,0,103.55.231.213,0,107,1,1206,Unknown
16139,0.0.144.101,0,94.114.231.198,0,8,1,1229,Unknown
16140,0.0.144.101,0,100.191.231.210,0,107,1,1186,Unknown
16141,0.0.144.96,0,60.224.0.0,0,8,1,288,Unknown
16142,0.0.144.101,0,101.233.231.212,0,107,1,1197,Unknown
16143,0.0.144.101,0,103.227.231.215,0,107,1,1237,Unknown
16144,0.0.144.120,0,153.0.83.237,0,8,1,129,Unknown
16145,0.0.144.101,0,103.62.231.213,0,107,1,1206,Unknown
16146,0.0.144.101,0,94.121.231.198,0,8,1,1229,Unknown
16147,0.0.144.101,0,99.116.231.208,0,8,1,1201,Unknown
16148,0.0.144.120,0,153.79.83.238,0,107,1,132,Unknown
16149,0.0.144.101,0,101.240.231.212,0,107,1,1197,Unknown
16150,0.0.144.101,0,103.234.231.215,0,107,1,1237,Unknown
16151,0.0.144.229,0,103.65.231.213,0,107,1,1206,Unknown
16152,0.0.144.120,0,152.21.83.233,0,8,1,118,Unknown
16153,0.0.144.101,0,94.128.231.198,0,8,1,1230,Unknown
16154,0.0.144.229,0,99.119.231.208,0,8,1,1201,Unknown
16155,0.0.144.101,0,96.70.231.201,0,8,1,1227,Unknown
16156,0.0.144.101,0,94.135.231.198,0,8,1,1230,Unknown
16157,0.0.144.229,0,103.237.231.215,0,107,1,1238,Unknown
16158,0.0.144.101,0,103.67.231.214,0,107,1,1199,Unknown
16159,0.0.144.120,0,151.159.83.231,0,8,1,114,Unknown
16160,0.0.144.101,0,101.247.231.212,0,107,1,1198,Unknown
16161,0.0.144.101,0,99.123.231.208,0,8,1,1186,Unknown
16162,0.0.144.101,0,96.77.231.201,0,8,1,1227,Unknown
16163,0.0.144.101,0,100.198.231.210,0,107,1,1186,Unknown
16164,0.0.144.101,0,99.130.231.208,0,8,1,1186,Unknown
16165,0.0.144.101,0,103.74.231.214,0,107,1,1199,Unknown
16166,0.0.144.101,0,94.149.231.198,0,8,1,1241,Unknown
16167,0.0.144.229,0,101.250.231.212,0,107,1,1198,Unknown
16168,0.0.144.101,0,103.241.231.215,0,107,1,1238,Unknown
16169,0.0.144.101,0,96.84.231.201,0,8,1,1223,Unknown
16170,0.0.144.101,0,100.205.231.210,0,107,1,1187,Unknown
16171,0.0.144.101,0,99.137.231.208,0,8,1,1187,Unknown
16172,0.0.144.120,0,153.217.83.240,0,107,1,134,Unknown
16173,0.0.144.101,0,94.156.231.198,0,8,1,1241,Unknown
16174,0.0.144.120,0,153.153.83.239,0,107,1,133,Unknown
16175,0.0.144.101,0,103.248.231.215,0,107,1,1238,Unknown
16176,0.0.144.120,0,152.28.83.233,0,8,1,109,Unknown
16177,0.0.144.229,0,100.208.231.210,0,107,1,1187,Unknown
16178,0.0.144.120,0,153.7.83.237,0,8,1,138,Unknown
16179,0.0.144.101,0,103.81.231.214,0,107,1,1199,Unknown
16180,0.0.144.101,0,100.212.231.210,0,107,1,1197,Unknown
16181,0.0.144.101,0,101.254.231.212,0,107,1,1225,Unknown
16182,0.0.144.120,0,154.6.83.240,0,107,1,109,Unknown
16183,0.0.144.101,0,102.0.231.212,0,107,1,1225,Unknown
16184,0.0.144.101,0,94.163.231.198,0,8,1,1242,Unknown
16185,0.0.144.101,0,99.144.231.208,0,8,1,1220,Unknown
16186,0.0.144.101,0,103.88.231.214,0,107,1,1236,Unknown
16187,0.0.144.101,0,94.170.231.198,0,8,1,1234,Unknown
16188,0.0.144.101,0,100.219.231.210,0,107,1,1197,Unknown
16189,0.0.144.101,0,103.255.231.215,0,107,1,76,Unknown
16190,0.0.144.101,0,100.226.231.210,0,107,1,1198,Unknown
16191,0.0.144.101,0,96.91.231.201,0,8,1,1224,Unknown
16192,0.0.144.101,0,104.1.231.215,0,107,1,1237,Unknown
16193,0.0.144.101,0,103.95.231.214,0,107,1,1236,Unknown
16194,0.0.144.101,0,94.177.231.198,0,8,1,1235,Unknown
16195,0.0.144.101,0,104.8.231.215,0,107,1,1237,Unknown
16196,0.0.144.101,0,103.102.231.214,0,107,1,1233,Unknown
16197,0.0.144.229,0,100.229.231.210,0,107,1,1198,Unknown
16198,0.0.144.101,0,96.98.231.201,0,8,1,1224,Unknown
16199,0.0.144.101,0,103.109.231.214,0,107,1,1234,Unknown
16200,0.0.144.101,0,102.7.231.212,0,107,1,1225,Unknown
16201,0.0.144.101,0,94.184.231.198,0,8,1,1235,Unknown
16202,0.0.144.96,0,60.234.0.0,0,107,1,288,Unknown
16203,0.0.144.120,0,153.86.83.238,0,107,1,133,Unknown
16204,0.0.144.101,0,99.151.231.208,0,8,1,1220,Unknown
16205,0.0.144.101,0,96.105.231.201,0,8,1,1224,Unknown
16206,0.0.144.120,0,153.224.83.240,0,107,1,125,Unknown
16207,0.0.144.120,0,152.35.83.233,0,8,1,129,Unknown
16208,0.0.144.120,0,151.171.83.232,0,8,1,109,Unknown
16209,0.0.144.96,0,60.241.0.0,0,107,1,288,Unknown
16210,0.0.144.101,0,100.233.231.210,0,107,1,1221,Unknown
16211,0.0.144.101,0,99.158.231.208,0,8,1,1221,Unknown
16212,0.0.144.96,0,60.248.0.0,0,107,1,288,Unknown
16213,0.0.144.101,0,96.112.231.201,0,8,1,1208,Unknown
16214,0.0.144.101,0,103.116.231.214,0,107,1,1234,Unknown
16215,0.0.144.101,0,104.22.231.215,0,107,1,1190,Unknown
16216,0.0.144.101,0,96.119.231.201,0,8,1,1208,Unknown
16217,0.0.144.101,0,100.240.231.210,0,107,1,1221,Unknown
16218,0.0.144.101,0,99.165.231.208,0,8,1,1235,Unknown
16219,0.0.144.101,0,96.126.231.201,0,8,1,1208,Unknown
16220,0.0.144.101,0,102.14.231.212,0,107,1,1226,Unknown
16221,0.0.144.101,0,104.29.231.215,0,107,1,1190,Unknown
16222,0.0.144.101,0,102.21.231.212,0,107,1,1226,Unknown
16223,0.0.144.101,0,94.191.231.198,0,8,1,76,Unknown
16224,0.0.144.101,0,104.36.231.215,0,107,1,1176,Unknown
16225,0.0.144.101,0,99.172.231.208,0,8,1,1236,Unknown
16226,0.0.144.120,0,152.42.83.233,0,8,1,136,Unknown
16227,0.0.144.120,0,154.18.83.241,0,107,1,119,Unknown
16228,0.0.144.101,0,100.247.231.210,0,107,1,1222,Unknown
16229,0.0.144.101,0,102.28.231.212,0,107,1,1238,Unknown
16230,0.0.144.101,0,94.198.231.198,0,8,1,1240,Unknown
16231,0.0.144.229,0,100.250.231.210,0,107,1,1222,Unknown
16232,0.0.144.101,0,102.35.231.212,0,107,1,1239,Unknown
16233,0.0.144.101,0,96.140.231.201,0,8,1,1208,Unknown
16234,0.0.144.101,0,104.43.231.215,0,107,1,1177,Unknown
16235,0.0.144.101,0,103.123.231.214,0,107,1,1230,Unknown
16236,0.0.144.120,0,153.14.83.237,0,8,1,136,Unknown
16237,0.0.144.101,0,94.205.231.198,0,8,1,1240,Unknown
16238,0.0.144.101,0,100.254.231.210,0,107,1,1226,Unknown
16239,0.0.144.120,0,153.160.83.239,0,107,1,136,Unknown
16240,0.0.144.101,0,94.212.231.198,0,8,1,1241,Unknown
16241,0.0.144.101,0,104.50.231.215,0,107,1,1177,Unknown
16242,0.0.144.101,0,103.130.231.214,0,107,1,1230,Unknown
16243,0.0.144.101,0,99.179.231.208,0,8,1,1236,Unknown
16244,0.0.144.101,0,104.55.231.216,0,107,1,1187,Unknown
16245,0.0.144.101,0,101.0.231.210,0,107,1,1226,Unknown
16246,0.0.144.101,0,102.42.231.212,0,107,1,1239,Unknown
16247,0.0.144.101,0,104.62.231.216,0,107,1,1187,Unknown
16248,0.0.144.120,0,153.93.83.238,0,107,1,136,Unknown
16249,0.0.144.101,0,103.137.231.214,0,107,1,1209,Unknown
16250,0.0.144.101,0,99.186.231.208,0,8,1,76,Unknown
16251,0.0.144.120,0,151.178.83.232,0,8,1,128,Unknown
16252,0.0.144.101,0,96.147.231.201,0,8,1,1208,Unknown
16253,0.0.144.101,0,102.49.231.212,0,107,1,1239,Unknown
16254,0.0.144.120,0,154.25.83.241,0,107,1,134,Unknown
16255,0.0.144.101,0,102.63.231.212,0,107,1,1231,Unknown
16256,0.0.144.120,0,153.231.83.240,0,107,1,130,Unknown
16257,0.0.144.101,0,99.193.231.208,0,8,1,1231,Unknown
16258,0.0.144.101,0,94.219.231.198,0,8,1,1241,Unknown
16259,0.0.144.101,0,103.144.231.214,0,107,1,1210,Unknown
16260,0.0.144.101,0,101.7.231.210,0,107,1,1227,Unknown
16261,0.0.144.101,0,104.76.231.216,0,107,1,1177,Unknown
16262,0.0.144.101,0,102.70.231.212,0,107,1,1231,Unknown
16263,0.0.144.120,0,152.47.83.234,0,8,1,133,Unknown
16264,0.0.144.101,0,99.200.231.208,0,8,1,1232,Unknown
16265,0.0.144.101,0,94.226.231.198,0,8,1,1241,Unknown
16266,0.0.144.101,0,103.158.231.214,0,107,1,1201,Unknown
16267,0.0.144.101,0,101.14.231.210,0,107,1,1227,Unknown
16268,0.0.144.101,0,104.83.231.216,0,107,1,1177,Unknown
16269,0.0.144.101,0,102.77.231.212,0,107,1,1231,Unknown
16270,0.0.144.101,0,96.154.231.201,0,8,1,1209,Unknown
16271,0.0.144.120,0,153.21.83.237,0,8,1,134,Unknown
16272,0.0.144.101,0,104.90.231.216,0,107,1,1220,Unknown
16273,0.0.144.101,0,103.165.231.214,0,107,1,1201,Unknown
16274,0.0.144.101,0,101.19.231.211,0,107,1,1192,Unknown
16275,0.0.144.120,0,154.32.83.241,0,107,1,129,Unknown
16276,0.0.144.229,0,103.168.231.214,0,107,1,1201,Unknown
16277,0.0.144.229,0,96.157.231.201,0,8,1,1209,Unknown
16278,0.0.144.101,0,99.212.231.209,0,8,1,1223,Unknown
16279,0.0.144.120,0,153.167.83.239,0,107,1,115,Unknown
16280,0.0.144.101,0,94.238.231.199,0,8,1,1201,Unknown
16281,0.0.144.101,0,101.26.231.211,0,107,1,1192,Unknown
16282,0.0.144.101,0,104.97.231.216,0,107,1,1221,Unknown
16283,0.0.144.120,0,153.238.83.240,0,107,1,128,Unknown
16284,0.0.144.101,0,96.159.231.202,0,8,1,1210,Unknown
16285,0.0.144.101,0,99.219.231.209,0,8,1,1223,Unknown
16286,0.0.144.101,0,102.84.231.212,0,107,1,1231,Unknown
16287,0.0.144.120,0,151.185.83.232,0,8,1,135,Unknown
16288,0.0.144.101,0,99.226.231.209,0,8,1,1223,Unknown
16289,0.0.144.102,0,60.253.231.216,0,107,1,1219,Unknown
16290,0.0.144.101,0,99.231.231.209,0,107,1,1220,Unknown
16291,0.0.144.101,0,96.166.231.202,0,8,1,1211,Unknown
16292,0.0.144.101,0,104.111.231.216,0,107,1,1211,Unknown
16293,0.0.144.229,0,102.87.231.212,0,107,1,1232,Unknown
16294,0.0.144.101,0,94.245.231.199,0,8,1,1201,Unknown
16295,0.0.144.120,0,154.39.83.241,0,107,1,134,Unknown
16296,0.0.144.101,0,103.172.231.214,0,107,1,1211,Unknown
16297,0.0.144.101,0,99.238.231.209,0,107,1,1220,Unknown
16298,0.0.144.101,0,96.173.231.202,0,8,1,1211,Unknown
16299,0.0.144.101,0,103.179.231.214,0,107,1,1212,Unknown
16300,0.0.19.55,0,202.254.13.0,0,107,1,36,Unknown
16301,0.0.144.101,0,94.252.231.199,0,8,1,1201,Unknown
16302,0.0.144.101,0,104.118.231.216,0,107,1,1211,Unknown
16303,0.0.144.101,0,102.89.231.213,0,107,1,1221,Unknown
16304,0.0.144.101,0,95.5.231.199,0,8,1,76,Unknown
16305,0.0.144.120,0,152.54.83.234,0,8,1,139,Unknown
16306,0.0.144.101,0,103.191.231.215,0,107,1,1174,Unknown
16307,0.0.144.120,0,151.192.83.232,0,8,1,134,Unknown
16308,0.0.144.101,0,99.245.231.209,0,107,1,1220,Unknown
16309,0.0.144.101,0,104.132.231.216,0,107,1,1194,Unknown
16310,0.0.144.101,0,99.252.231.209,0,107,1,76,Unknown
16311,0.0.144.120,0,153.100.83.238,0,107,1,116,Unknown
16312,0.0.144.101,0,96.180.231.202,0,8,1,1225,Unknown
16313,0.0.144.101,0,103.198.231.215,0,107,1,1175,Unknown
16314,0.0.144.101,0,95.12.231.199,0,8,1,1240,Unknown
16315,0.0.144.101,0,96.187.231.202,0,8,1,1225,Unknown
16316,0.0.144.101,0,102.96.231.213,0,107,1,1221,Unknown
16317,0.0.144.120,0,153.33.83.237,0,107,1,127,Unknown
16318,0.0.144.101,0,101.33.231.211,0,107,1,1193,Unknown
16319,0.0.144.101,0,102.103.231.213,0,107,1,1221,Unknown
16320,0.0.144.120,0,153.245.83.240,0,107,1,122,Unknown
16321,0.0.144.101,0,95.19.231.199,0,8,1,1241,Unknown
16322,0.0.144.101,0,96.194.231.202,0,8,1,1226,Unknown
16323,0.0.144.101,0,103.205.231.215,0,107,1,1238,Unknown
16324,0.0.144.101,0,100.5.231.209,0,107,1,1209,Unknown
16325,0.0.144.229,0,101.36.231.211,0,107,1,1193,Unknown
16326,0.0.144.101,0,102.110.231.213,0,107,1,1221,Unknown
16327,0.0.144.101,0,100.12.231.209,0,107,1,1209,Unknown
16328,0.0.144.101,0,95.26.231.199,0,8,1,1241,Unknown
16329,0.0.144.120,0,152.61.83.234,0,8,1,117,Unknown
16330,0.0.144.101,0,103.212.231.215,0,107,1,1239,Unknown
16331,0.0.144.101,0,95.33.231.199,0,8,1,76,Unknown
16332,0.0.144.101,0,104.139.231.216,0,107,1,1194,Unknown
16333,0.0.144.120,0,153.174.83.239,0,107,1,137,Unknown
16334,0.0.144.101,0,100.19.231.209,0,107,1,1202,Unknown
16335,0.0.144.101,0,96.201.231.202,0,8,1,1180,Unknown
16336,0.0.144.101,0,102.117.231.213,0,107,1,1222,Unknown
16337,0.0.144.101,0,103.219.231.215,0,107,1,1239,Unknown
16338,0.0.144.120,0,151.199.83.232,0,8,1,132,Unknown
16339,0.0.144.101,0,102.124.231.213,0,107,1,1220,Unknown
16340,0.0.144.101,0,104.146.231.216,0,107,1,1195,Unknown
16341,0.0.144.101,0,100.26.231.209,0,107,1,1202,Unknown
16342,0.0.144.101,0,96.208.231.202,0,8,1,1181,Unknown
16343,0.0.144.120,0,154.46.83.241,0,107,1,113,Unknown
16344,0.0.144.120,0,153.40.83.237,0,107,1,133,Unknown
16345,0.0.144.101,0,95.40.231.199,0,8,1,1206,Unknown
16346,0.0.144.101,0,100.33.231.209,0,107,1,1203,Unknown
16347,0.0.144.120,0,153.252.83.240,0,107,1,123,Unknown
16348,0.0.144.101,0,95.47.231.199,0,8,1,1206,Unknown
16349,0.0.144.229,0,96.211.231.202,0,8,1,1181,Unknown
16350,0.0.144.101,0,104.153.231.216,0,107,1,1232,Unknown
16351,0.0.144.101,0,102.131.231.213,0,107,1,1220,Unknown
16352,0.0.144.101,0,101.40.231.211,0,107,1,1216,Unknown
16353,0.0.144.101,0,100.40.231.209,0,107,1,76,Unknown
16354,0.0.144.101,0,103.226.231.215,0,107,1,1237,Unknown
16355,0.0.144.101,0,101.47.231.211,0,107,1,1216,Unknown
16356,0.0.144.101,0,100.47.231.209,0,107,1,1193,Unknown
16357,0.0.144.101,0,104.160.231.216,0,107,1,1233,Unknown
16358,0.0.144.101,0,100.54.231.209,0,107,1,1194,Unknown
16359,0.0.144.101,0,95.54.231.199,0,8,1,1206,Unknown
16360,0.0.144.101,0,96.215.231.202,0,8,1,1181,Unknown
16361,0.0.144.101,0,103.233.231.215,0,107,1,1237,Unknown
16362,0.0.144.101,0,101.54.231.211,0,107,1,1217,Unknown
16363,0.0.144.101,0,102.138.231.213,0,107,1,1220,Unknown
16364,0.0.144.101,0,104.167.231.216,0,107,1,1233,Unknown
16365,0.0.144.120,0,153.47.83.237,0,107,1,133,Unknown
16366,0.0.144.120,0,151.206.83.232,0,8,1,124,Unknown
16367,0.0.144.101,0,96.222.231.202,0,8,1,1181,Unknown
16368,0.0.144.101,0,104.174.231.216,0,107,1,1233,Unknown
16369,0.0.144.229,0,101.57.231.211,0,107,1,1217,Unknown
16370,0.0.144.101,0,102.145.231.213,0,107,1,1220,Unknown
16371,0.0.144.101,0,103.240.231.215,0,107,1,1237,Unknown
16372,0.0.144.120,0,154.53.83.241,0,107,1,109,Unknown
16373,0.0.144.101,0,95.61.231.199,0,8,1,76,Unknown
16374,0.0.144.120,0,152.68.83.234,0,8,1,109,Unknown
16375,0.0.144.101,0,100.68.231.209,0,107,1,1230,Unknown
16376,0.0.144.101,0,95.68.231.199,0,8,1,1237,Unknown
16377,0.0.144.101,0,102.152.231.213,0,107,1,1241,Unknown
16378,0.0.144.101,0,103.247.231.215,0,107,1,1238,Unknown
16379,0.0.144.101,0,104.181.231.216,0,107,1,1207,Unknown
16380,0.0.144.101,0,102.159.231.213,0,107,1,1241,Unknown
16381,0.0.144.101,0,96.229.231.202,0,8,1,1181,Unknown
16382,0.0.144.101,0,100.75.231.209,0,107,1,1231,Unknown
16383,0.0.144.101,0,95.75.231.199,0,8,1,1238,Unknown
16384,0.0.144.120,0,153.107.83.238,0,107,1,132,Unknown
16385,0.0.144.120,0,154.5.83.240,0,107,1,109,Unknown
16386,0.0.144.101,0,104.188.231.216,0,107,1,1207,Unknown
16387,0.0.144.101,0,104.0.231.215,0,107,1,1237,Unknown
16388,0.0.144.101,0,96.236.231.202,0,8,1,1182,Unknown
16389,0.0.144.101,0,100.89.231.209,0,107,1,1218,Unknown
16390,0.0.144.101,0,95.82.231.199,0,8,1,1238,Unknown
16391,0.0.144.101,0,101.61.231.211,0,107,1,1203,Unknown
16392,0.0.144.120,0,153.181.83.239,0,107,1,130,Unknown
16393,0.0.144.101,0,104.195.231.216,0,107,1,1208,Unknown
16394,0.0.144.101,0,102.166.231.213,0,107,1,1242,Unknown
16395,0.0.144.101,0,96.248.231.203,0,8,1,1173,Unknown
16396,0.0.144.101,0,104.207.231.217,0,107,1,1217,Unknown
16397,0.0.144.120,0,151.213.83.232,0,8,1,190,Unknown
16398,0.0.144.101,0,101.68.231.211,0,107,1,1203,Unknown
16399,0.0.144.101,0,104.7.231.215,0,107,1,1237,Unknown
16400,0.0.144.101,0,95.89.231.199,0,8,1,1209,Unknown
16401,0.0.144.101,0,102.173.231.213,0,107,1,1242,Unknown
16402,0.0.144.120,0,152.75.83.234,0,8,1,109,Unknown
16403,0.0.144.120,0,154.60.83.241,0,107,1,109,Unknown
16404,0.0.144.120,0,153.54.83.237,0,107,1,134,Unknown
16405,0.0.144.101,0,101.75.231.211,0,107,1,1203,Unknown
16406,0.0.144.101,0,104.14.231.215,0,107,1,1238,Unknown
16407,0.0.144.101,0,100.96.231.209,0,107,1,1218,Unknown
16408,0.0.144.229,0,101.78.231.211,0,107,1,1203,Unknown
16409,0.0.144.101,0,96.255.231.203,0,8,1,1173,Unknown
16410,0.0.144.101,0,104.214.231.217,0,107,1,1217,Unknown
16411,0.0.144.101,0,95.96.231.199,0,8,1,1209,Unknown
16412,0.0.144.101,0,102.187.231.213,0,107,1,1207,Unknown
16413,0.0.144.96,0,60.233.0.0,0,107,1,288,Unknown
16414,0.0.144.101,0,100.110.231.209,0,107,1,1228,Unknown
16415,0.0.144.101,0,101.82.231.211,0,107,1,1211,Unknown
16416,0.0.144.96,0,60.240.0.0,0,107,1,288,Unknown
16417,0.0.144.101,0,95.103.231.199,0,8,1,1209,Unknown
16418,0.0.144.101,0,97.1.231.203,0,8,1,76,Unknown
16419,0.0.144.96,0,60.247.0.0,0,107,1,288,Unknown
16420,0.0.144.101,0,102.194.231.213,0,107,1,1207,Unknown
16421,0.0.144.101,0,100.117.231.209,0,107,1,1228,Unknown
16422,0.0.144.120,0,153.114.83.238,0,107,1,109,Unknown
16423,0.0.144.101,0,102.201.231.213,0,107,1,1207,Unknown
16424,0.0.144.101,0,95.110.231.199,0,8,1,1209,Unknown
16425,0.0.144.101,0,97.8.231.203,0,8,1,1196,Unknown
16426,0.0.144.101,0,104.21.231.215,0,107,1,1190,Unknown
16427,0.0.144.120,0,153.61.83.237,0,107,1,134,Unknown
16428,0.0.144.101,0,104.221.231.217,0,107,1,1218,Unknown
16429,0.0.144.101,0,101.89.231.211,0,107,1,1211,Unknown
16430,0.0.144.120,0,153.188.83.239,0,107,1,129,Unknown
16431,0.0.144.120,0,151.220.83.232,0,8,1,208,Unknown
16432,0.0.144.101,0,101.96.231.211,0,107,1,1212,Unknown
16433,0.0.144.101,0,104.28.231.215,0,107,1,1190,Unknown
16434,0.0.144.101,0,100.129.231.210,0,107,1,1218,Unknown
16435,0.0.144.229,0,101.99.231.211,0,107,1,1212,Unknown
16436,0.0.144.101,0,104.228.231.217,0,107,1,1238,Unknown
16437,0.0.144.101,0,102.208.231.213,0,107,1,1207,Unknown
16438,0.0.144.101,0,95.117.231.199,0,8,1,1216,Unknown
16439,0.0.144.120,0,152.82.83.234,0,8,1,121,Unknown
16440,0.0.144.101,0,102.215.231.213,0,107,1,1238,Unknown
16441,0.0.144.101,0,100.136.231.210,0,107,1,1218,Unknown
16442,0.0.144.101,0,101.103.231.211,0,107,1,1221,Unknown
16443,0.0.144.101,0,102.222.231.213,0,107,1,1238,Unknown
16444,0.0.144.120,0,154.17.83.241,0,107,1,116,Unknown
16445,0.0.144.101,0,95.124.231.199,0,8,1,1216,Unknown
16446,0.0.144.101,0,97.22.231.203,0,8,1,1162,Unknown
16447,0.0.144.101,0,104.35.231.215,0,107,1,1176,Unknown
16448,0.0.144.101,0,95.131.231.199,0,8,1,1217,Unknown
16449,0.0.144.101,0,101.110.231.211,0,107,1,1221,Unknown
16450,0.0.144.101,0,102.229.231.213,0,107,1,1238,Unknown
16451,0.0.144.101,0,95.138.231.199,0,8,1,1217,Unknown
16452,0.0.144.101,0,104.235.231.217,0,107,1,1238,Unknown
16453,0.0.144.101,0,97.29.231.203,0,8,1,1162,Unknown
16454,0.0.144.101,0,104.42.231.215,0,107,1,1177,Unknown
16455,0.0.144.120,0,153.66.83.238,0,107,1,116,Unknown
16456,0.0.144.101,0,97.36.231.203,0,8,1,1225,Unknown
16457,0.0.144.101,0,102.236.231.213,0,107,1,1239,Unknown
16458,0.0.144.120,0,151.227.83.232,0,8,1,206,Unknown
16459,0.0.144.101,0,97.43.231.203,0,8,1,1225,Unknown
16460,0.0.144.120,0,153.195.83.239,0,107,1,120,Unknown
16461,0.0.144.101,0,104.49.231.215,0,107,1,1177,Unknown
16462,0.0.144.101,0,100.143.231.210,0,107,1,1219,Unknown
16463,0.0.144.101,0,104.242.231.217,0,107,1,1238,Unknown
16464,0.0.144.101,0,104.54.231.216,0,107,1,1187,Unknown
16465,0.0.144.101,0,95.150.231.200,0,8,1,1218,Unknown
16466,0.0.144.120,0,152.89.83.234,0,8,1,122,Unknown
16467,0.0.144.101,0,102.250.231.213,0,107,1,1241,Unknown
16468,0.0.144.101,0,101.117.231.211,0,107,1,1222,Unknown
16469,0.0.144.101,0,100.150.231.210,0,107,1,1204,Unknown
16470,0.0.144.120,0,154.67.83.241,0,107,1,109,Unknown
16471,0.0.144.229,0,101.120.231.211,0,107,1,1222,Unknown
16472,0.0.144.101,0,100.157.231.210,0,107,1,1204,Unknown
16473,0.0.144.101,0,97.50.231.203,0,8,1,1159,Unknown
16474,0.0.144.101,0,103.3.231.213,0,107,1,1242,Unknown
16475,0.0.144.101,0,104.61.231.216,0,107,1,1187,Unknown
16476,0.0.144.101,0,95.157.231.200,0,8,1,1218,Unknown
16477,0.0.144.101,0,104.249.231.217,0,107,1,1238,Unknown
16478,0.0.144.120,0,153.121.83.238,0,107,1,109,Unknown
16479,0.0.144.101,0,95.164.231.200,0,8,1,1218,Unknown
16480,0.0.144.101,0,105.2.231.217,0,107,1,1240,Unknown
16481,0.0.144.120,0,153.200.83.240,0,107,1,130,Unknown
16482,0.0.144.120,0,154.24.83.241,0,107,1,109,Unknown
16483,0.0.144.101,0,105.9.231.217,0,107,1,1240,Unknown
16484,0.0.144.101,0,103.10.231.213,0,107,1,1242,Unknown
16485,0.0.144.101,0,101.124.231.211,0,107,1,1205,Unknown
16486,0.0.144.101,0,95.171.231.200,0,8,1,1193,Unknown
16487,0.0.144.101,0,103.17.231.213,0,107,1,1242,Unknown
16488,0.0.144.101,0,100.164.231.210,0,107,1,1204,Unknown
16489,0.0.144.101,0,104.68.231.216,0,107,1,1188,Unknown
16490,0.0.144.101,0,105.16.231.217,0,107,1,1241,Unknown
16491,0.0.144.101,0,104.75.231.216,0,107,1,1177,Unknown
16492,0.0.144.101,0,97.57.231.203,0,8,1,1160,Unknown
16493,0.0.144.101,0,95.178.231.200,0,8,1,1193,Unknown
16494,0.0.144.101,0,103.24.231.213,0,107,1,1242,Unknown
16495,0.0.144.101,0,97.64.231.203,0,8,1,1170,Unknown
16496,0.0.144.101,0,100.171.231.210,0,107,1,1190,Unknown
16497,0.0.144.229,0,105.19.231.217,0,107,1,1241,Unknown
16498,0.0.144.101,0,104.82.231.216,0,107,1,1177,Unknown
